sttl,dttl,sloss,dloss,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,dmeansz,Sjit,Stime,Ltime,tcprtt,synack,ackdat,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,srcip_175.45,srcip_59.166,sport_0,sport_other,dsport_0,dsport_53,dsport_110,dsport_135,dsport_179,dsport_445,dsport_514,dsport_520,dsport_other,state_CON,state_FIN,state_INT,Label
31,29,3,5,12391.51758,76092.15625,14,18,255,255,4205834937,4206883067,565,8765.711586,1421931867,1421931868,0.000691,0.000535,0.000156,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,18,8,1210429.25,109223.6016,52,42,255,255,2495064450,2491928627,80,532.361031,1421945375,1421945376,0.000697,0.00053,0.000167,0,16,5,5,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,24,1192134.375,16452735.0,60,62,255,255,3122202532,3131589089,801,0.0,1421942932,1421942932,0.00066,0.000527,0.000133,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
254,0,0,0,160000000.0,0.0,2,0,0,0,0,0,0,0.0,1421930743,1421930743,0.0,0.0,0.0,2,6,4,4,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
31,29,18,8,6456376.5,584303.5,52,42,255,255,1732068011,3882605899,80,65.848064,1421930950,1421930950,0.000826,0.000688,0.000138,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,7,124623.1641,181000.3125,32,24,255,255,1206955659,3352650406,228,503.625839,1421927642,1421927642,0.000792,0.00062,0.000172,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,21,1301214.5,14904747.0,54,56,255,255,840061279,840433173,675,20.28664,1421937076,1421937076,0.000857,0.000721,0.000136,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,81539.25,50201.33984,28,30,255,255,1348031546,1469117982,103,1067.066977,1421944840,1421944841,0.000636,0.00052,0.000116,0,6,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,8814.592773,58423.28906,12,18,255,255,2234272759,85701628,565,11674.19784,1421951220,1421951221,0.000711,0.000561,0.00015,0,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,14,733133.6875,6684559.0,40,42,255,255,2683386440,534129879,551,49.716921,1421952670,1421952670,0.000775,0.000611,0.000164,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,484722.2188,4958507.0,46,48,255,255,674745805,674992044,608,67.817848,1421940838,1421940838,0.000662,0.000534,0.000128,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,242987.9219,2269115.5,44,46,255,255,3107307606,958039008,561,124.855398,1421943132,1421943132,0.000722,0.000588,0.000134,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,695368.3125,381962.875,4,4,0,0,0,0,78,1.79723,1421945296,1421945296,0.0,0.0,0.0,0,20,2,2,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,30,32,788814.125,1464955.0,122,126,255,255,120949655,122056778,115,65.859632,1421928513,1421928514,0.000731,0.00058,0.000151,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,130,126,52464.51172,63726.69922,444,444,255,255,1494237024,3644130200,165,1533.698069,1421945105,1421945114,0.000706,0.000573,0.000133,0,7,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,4,8532.994141,17380.69922,16,18,255,255,1459229815,1459425554,143,4149.796837,1421952765,1421952766,0.000621,0.000497,0.000124,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,12247.79102,75209.57813,14,18,255,255,1620124326,3766991122,565,8767.272607,1421935996,1421935997,0.000678,0.000535,0.000143,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,711333.75,400751.4063,4,4,0,0,0,0,80,1.737598,1421949762,1421949762,0.0,0.0,0.0,0,4,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,20,1327449.625,16086342.0,52,54,255,255,2836948285,700290277,714,20.124249,1421945612,1421945612,0.000641,0.000511,0.00013,0,10,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,2,14104.96875,91338.91406,6,8,255,255,3157380739,1293381189,247,2127.714548,1421953545,1421953545,0.000625,0.000496,0.000129,0,6,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,15,1092697.375,10058907.0,42,44,255,255,4104752384,4105101731,553,25.718905,1421941480,1421941480,0.000805,0.000651,0.000154,0,9,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,4,1764569.375,3852333.5,12,12,255,255,1987373737,1987648524,189,17.988062,1421944698,1421944698,0.000778,0.000623,0.000155,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,12006.50293,73727.90625,14,18,255,255,930015324,931015629,565,8771.170256,1421951840,1421951841,0.000612,0.000473,0.000139,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,18,8,277889.875,25075.51172,52,42,255,255,2569770540,2609786062,80,1500.368147,1421945311,1421945312,0.000643,0.00049,0.000153,0,9,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,42,154089.5938,2677792.75,96,98,255,255,3206381439,1061287694,973,149.365405,1421933451,1421933451,0.000663,0.000536,0.000127,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,30,32,82276.60938,155011.125,122,126,255,255,2847111020,698730418,117,407.951617,1421941994,1421941994,0.001086,0.000894,0.000192,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,485981.3125,605607.5,2,2,0,0,0,0,81,0.0,1421935999,1421935999,0.0,0.0,0.0,0,4,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,13,1601754.25,12658176.0,38,40,255,255,1270969722,1279067448,481,0.0,1421944389,1421944389,0.000716,0.000561,0.000155,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,4,17560.31445,18885.85156,16,18,255,255,4141501616,2094776586,91,2916.180388,1421927457,1421927458,0.000638,0.0005,0.000138,0,10,18,2,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,27630.04297,14787.91016,4,4,0,0,0,0,76,50.887883,1421946333,1421946333,0.0,0.0,0.0,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,26,475907.7188,6854494.0,64,66,255,255,2980364674,831131255,830,63.499723,1421929026,1421929027,0.000791,0.000636,0.000155,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,588116.8125,717019.125,2,2,0,0,0,0,89,0.0,1421944843,1421944843,0.0,0.0,0.0,0,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,473157.4063,589626.9375,2,2,0,0,0,0,81,0.0,1421951246,1421951246,0.0,0.0,0.0,0,6,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
254,0,0,0,456000000.0,0.0,2,0,0,0,0,0,0,0.0,1421931250,1421931250,0.0,0.0,0.0,2,3,3,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
31,29,7,12,1393065.375,9778460.0,36,38,255,255,3299267089,3299515222,431,23.051547,1421942467,1421942467,0.000697,0.000546,0.000151,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,562065.4375,50718.21875,52,42,255,255,1937869239,4089198796,80,786.525184,1421945353,1421945353,0.000696,0.000561,0.000135,0,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,2,370,85642.46875,4755671.5,368,746,255,255,318008646,319016778,1458,282.3851,1421928965,1421928967,0.000726,0.000591,0.000135,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,4,79840.65625,1356787.875,10,12,255,255,623112757,2867165053,735,488.503939,1421930082,1421930082,0.000677,0.000555,0.000122,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,4,1848698.625,4036001.0,12,12,255,255,2055903721,2056210883,189,17.250816,1421944924,1421944924,0.000729,0.000586,0.000143,0,12,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,23,216,14718.43848,605580.8125,256,480,255,255,2257335940,2271140597,1255,12166.08722,1421943507,1421943515,0.000745,0.000571,0.000174,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,1,298264.25,9605.180664,14,6,255,255,459617780,518429607,53,1577.884096,1421929863,1421929864,0.000636,0.000502,0.000134,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,22,200525.3906,2382217.5,56,58,255,255,2890236534,854428912,694,0.0,1421951804,1421951805,0.000636,0.000498,0.000138,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,4,11450.75488,70315.25,14,18,255,255,2562066299,413655145,565,8797.645556,1421948003,1421948004,0.000637,0.000515,0.000122,0,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,524237.0,639138.25,2,2,0,0,0,0,89,0.0,1421934402,1421934402,0.0,0.0,0.0,0,5,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,6,5,2255962.75,1987733.375,24,20,255,255,4096532129,1947172392,96,18.490533,1421935850,1421935850,0.000641,0.000503,0.000138,0,9,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,10769.41211,66131.35156,14,18,255,255,597213456,2773652054,565,8839.715295,1421945208,1421945209,0.000686,0.000559,0.000127,0,9,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,7,74510.23438,47698.08203,28,30,255,255,1012928936,3384537090,103,1019.761254,1421950835,1421950836,0.000682,0.000546,0.000136,0,6,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,18,705070.75,8027592.5,48,50,255,255,1223110770,3368805812,677,50.517303,1421940481,1421940481,0.000721,0.000604,0.000117,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,2,701477.875,4450575.0,6,8,255,255,3725257230,1583656608,242,29.770808,1421938130,1421938130,0.00074,0.000516,0.000224,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,4,1821320.375,3866573.5,12,12,255,255,1967237856,1967557772,188,18.052682,1421952876,1421952876,0.000826,0.000668,0.000158,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,564796.9375,688588.0625,2,2,0,0,0,0,89,0.0,1421944781,1421944781,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,30,32,81056.32031,154699.1406,122,126,255,255,1583402870,1584421308,118,419.278118,1421938903,1421938903,0.000709,0.000578,0.000131,0,7,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,30,32,78304.38281,150915.9219,122,126,255,255,2561879608,413752120,119,430.654353,1421940848,1421940849,0.000682,0.000538,0.000144,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60,0,0,0,352000000.0,0.0,2,0,0,0,0,0,0,0.0,1421931857,1421931857,0.0,0.0,0.0,0,6,6,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31,29,7,18,423641.25,4437672.0,46,50,255,255,3729567060,1584489171,600,77.438906,1421928677,1421928677,0.00091,0.000551,0.000359,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,30,553336.4375,8470672.0,74,72,255,255,1125661856,1125903565,924,51.86456,1421931736,1421931736,0.000666,0.000517,0.000149,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,2,2,1790550.375,1445689.25,8,10,255,255,759410994,760446725,82,34.126221,1421947330,1421947330,0.000635,0.000496,0.000139,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,11,14,24210.55469,30887.2207,50,52,255,255,3580331538,1525338150,69,1454.0795,1421947077,1421947078,0.000933,0.000529,0.000404,0,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,18,8,436685.2188,39463.82813,52,42,255,255,1112818142,1154219581,80,934.207698,1421930566,1421930567,0.001086,0.000934,0.000152,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,520035.5938,634016.0,2,2,0,0,0,0,89,0.0,1421936112,1421936112,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11525.97949,76394.41406,12,18,255,255,1870288096,1871345831,565,9529.912067,1421945883,1421945884,0.000713,0.00055,0.000163,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,16,1031304.875,9833226.0,46,44,255,255,1587718904,1588022087,619,30.651621,1421950245,1421950245,0.000801,0.000617,0.000184,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,24,883811.0,11169383.0,60,62,255,255,4116838949,1967580307,733,38.309008,1421949050,1421949050,0.000814,0.000648,0.000166,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,6,6,98969.39844,122851.2578,22,26,255,255,1920600817,4066230839,93,482.421419,1421951971,1421951971,0.000683,0.000537,0.000146,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1805555.5,1055555.5,4,4,0,0,0,0,76,0.615183,1421951183,1421951183,0.0,0.0,0.0,0,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,19,8,8691116.0,770240.75,54,42,255,255,685135956,2831573228,80,41.144757,1421929431,1421929431,0.000669,0.000523,0.000146,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,2,4615.225098,28901.33398,6,8,255,255,1386053130,1659914883,239,6531.192845,1421929633,1421929633,0.00059,0.000459,0.000131,0,7,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,590495.5,719919.125,2,2,0,0,0,0,89,0.0,1421934305,1421934305,0.0,0.0,0.0,0,8,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11523.61914,76378.76563,12,18,255,255,2149168959,4808880,565,9529.556204,1421945003,1421945004,0.000681,0.000548,0.000133,0,7,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,11483.44629,76112.50781,12,18,255,255,3812640597,1668270077,565,9530.30014,1421928255,1421928256,0.000684,0.000532,0.000152,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,13,759042.4375,6295512.0,38,40,255,255,976911975,3122606499,505,50.461327,1421934199,1421934199,0.00069,0.000562,0.000128,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,30,32,23417.70508,46651.23438,122,126,255,255,110110206,2302770176,124,1278.659139,1421940915,1421940918,0.000661,0.000525,0.000136,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,0,0,0,41454544.0,0.0,2,0,0,0,0,0,0,0.0,1421930975,1421930975,0.0,0.0,0.0,2,7,7,4,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
31,29,4,1,298383.6563,9609.026367,14,6,255,255,1093305567,3547731694,53,1584.257752,1421938333,1421938334,0.000685,0.000552,0.000133,0,5,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,26,730356.0,10054821.0,64,66,255,255,1027434384,1027792127,794,39.081089,1421943616,1421943616,0.000804,0.00067,0.000134,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,120898.2266,66408.88281,4,4,0,0,0,0,78,12.885606,1421945928,1421945928,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,511831.75,624014.0625,2,2,0,0,0,0,89,0.0,1421945322,1421945322,0.0,0.0,0.0,0,22,6,3,8,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,531187.125,659959.75,2,2,0,0,0,0,82,0.0,1421950508,1421950508,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,6,6,182208.1406,215647.0781,22,24,255,255,3123480072,974244945,96,385.591078,1421941747,1421941747,0.000794,0.000632,0.000162,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,511831.75,624014.0625,2,2,0,0,0,0,89,0.0,1421939294,1421939294,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,30,32,1859048.625,3821937.25,122,126,255,255,739188872,740154585,127,17.239845,1421939621,1421939621,0.000702,0.000559,0.000143,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,30,32,56248.01563,111175.7891,122,126,255,255,4023256606,1884267813,123,562.437403,1421955750,1421955752,0.000629,0.000485,0.000144,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,17,1230498.0,13005288.0,46,48,255,255,1574828819,1575113477,628,22.742924,1421946329,1421946330,0.000676,0.000537,0.000139,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,534429.5625,665981.5,2,2,0,0,0,0,81,0.0,1421930209,1421930209,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1772727.25,1036363.625,4,4,0,0,0,0,76,0.625554,1421928371,1421928371,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,7,30,356881.0313,5072725.5,74,72,255,255,2318262247,2318584418,858,88.015909,1421944981,1421944981,0.000871,0.000542,0.000329,0,11,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,5994178.5,3601785.5,18,18,255,255,1208557188,3357160374,136,13.78688,1421955352,1421955352,0.000659,0.000508,0.000151,0,5,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,24,1219367.875,15324098.0,60,62,255,255,1100054505,3249942244,732,20.43657,1421945284,1421945284,0.000786,0.000629,0.000157,0,6,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,68408.64063,48092.76172,28,30,255,255,1127281078,1152442088,103,991.803993,1421945223,1421945223,0.000639,0.000505,0.000134,0,14,2,2,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,21,1085125.875,12241399.0,54,56,255,255,3492385747,1353902963,665,25.048845,1421945885,1421945885,0.000695,0.000544,0.000151,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1795644.875,1018425.438,4,4,0,0,0,0,76,0.659025,1421944340,1421944340,0.0,0.0,0.0,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,3,5,11409.80859,75624.42969,12,18,255,255,3808907420,3809929874,565,9530.982787,1421944948,1421944949,0.000714,0.00056,0.000154,0,12,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,18,8,488229.7188,41213.9375,52,38,255,255,4023645079,1886577616,83,1077.720197,1421935041,1421935042,0.001579,0.000515,0.001064,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,27,910766.375,12597639.0,66,68,255,255,3352885232,3353191555,798,29.840228,1421952932,1421952933,0.000717,0.000581,0.000136,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
254,252,2,1,3677.222412,1635.493408,10,8,255,255,1049211033,4278248936,44,9431.011546,1421931322,1421931323,0.228893,0.079738,0.149155,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31,29,0,0,555133.0625,676806.125,2,2,0,0,0,0,89,0.0,1421953798,1421953798,0.0,0.0,0.0,0,14,1,1,7,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,341431.4063,425476.0313,2,2,0,0,0,0,81,0.0,1421932196,1421932196,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,1,2,723332.25,4632577.0,6,8,255,255,2577392558,2581213062,244,29.328393,1421950633,1421950633,0.000659,0.000525,0.000134,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
254,0,0,0,65142856.0,0.0,2,0,0,0,0,0,0,0.0,1421931834,1421931834,0.0,0.0,0.0,2,11,7,3,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
31,29,6,6,279818.0625,338892.3438,22,24,255,255,3688590078,1543551917,103,266.64469,1421929557,1421929557,0.000789,0.000614,0.000175,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,497607.625,620095.6875,2,2,0,0,0,0,81,0.0,1421947862,1421947862,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
254,252,2,1,8269.21875,1131.769531,10,8,255,255,1470486009,4272853697,44,15026.84303,1421933221,1421933223,0.10709,0.066676,0.040414,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,512280.7188,624561.4375,2,2,0,0,0,0,89,0.0,1421939459,1421939459,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,1,2,11379.43652,68191.38281,6,8,255,255,1225551751,3559224101,229,2640.55088,1421936089,1421936089,0.000585,0.00046,0.000125,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,207806.1719,2215140.75,48,48,255,255,551261285,2766000606,657,0.0,1421953207,1421953207,0.000692,0.00054,0.000152,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,157101.0625,1609835.625,46,48,255,255,350646319,494255435,609,175.017645,1421945411,1421945412,0.000732,0.000581,0.000151,0,15,4,4,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,894549.25,9150867.0,46,48,255,255,1512558526,1512883993,608,34.393691,1421940907,1421940907,0.000743,0.000602,0.000141,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,67835.33594,44911.87891,28,30,255,255,2422114199,2576270988,103,1141.862232,1421945648,1421945648,0.0008,0.000627,0.000173,0,12,4,4,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,2,45930.54297,301386.9375,6,8,255,255,2861588102,729351821,250,644.558839,1421935136,1421935136,0.000591,0.000467,0.000124,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,4,1859047.625,3946666.75,12,12,255,255,357004173,357317742,188,17.767118,1421941879,1421941879,0.000735,0.0006,0.000135,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,11434.66992,75789.21875,12,18,255,255,3838819090,3839852512,565,9531.119514,1421936172,1421936173,0.000666,0.000532,0.000134,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,18,1070000.5,11615020.0,50,48,255,255,2175320678,37483040,697,27.086328,1421932844,1421932844,0.000692,0.000551,0.000141,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,12,1354829.5,9052361.0,38,38,255,255,539956283,2685639881,429,22.992455,1421935411,1421935411,0.000753,0.000597,0.000156,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,21,1305407.375,16041084.0,54,56,255,255,2099180620,2114500657,724,0.0,1421935242,1421935242,0.000638,0.000505,0.000133,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,21,197,12947.42285,528609.9375,234,438,255,255,2796715127,654007302,1252,13273.22639,1421940812,1421940821,0.001261,0.001081,0.00018,0,4,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,582253.25,709870.4375,2,2,0,0,0,0,89,0.0,1421944950,1421944950,0.0,0.0,0.0,0,13,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,7,4489745.0,6520820.5,32,24,255,255,2513046282,2513368126,228,13.121561,1421932719,1421932719,0.000777,0.000618,0.000159,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,4,1,47500.30078,1529.68042,14,6,255,255,3314949274,1220485965,53,9297.593266,1421942442,1421942443,0.000619,0.000487,0.000132,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,28,226177.7031,3252956.0,68,70,255,255,265526842,2415395279,824,104.36884,1421939913,1421939914,0.00067,0.000545,0.000125,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,505770.6875,45694.66406,52,42,255,255,3023991673,880840646,80,841.683881,1421937481,1421937481,0.000669,0.000537,0.000132,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,16,1446472.75,14532665.0,44,46,255,255,4280828581,4281165502,604,18.665637,1421930224,1421930224,0.000769,0.000606,0.000163,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,2,45049.98438,285654.0313,6,8,255,255,827938654,833951949,242,656.643672,1421937158,1421937158,0.000643,0.000503,0.00014,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,2043222.0,1194499.0,4,4,0,0,0,0,76,0.559557,1421935074,1421935074,0.0,0.0,0.0,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
